               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 111,            0.018302,            0.016919,           0.0009637,             0.89965,             0.70962,             0.77205,             0.52031,            0.027647,            0.022259,           0.0058785,             0.00637,             0.00637,             0.00637
                 112,            0.018318,            0.017233,          0.00090298,             0.87532,             0.70918,             0.78361,             0.51434,            0.027581,            0.022426,           0.0058937,            0.006337,            0.006337,            0.006337
                 113,            0.018137,            0.015924,          0.00094025,             0.84984,             0.72021,             0.77438,             0.50574,             0.02776,            0.022363,           0.0059933,            0.006304,            0.006304,            0.006304
                 114,            0.018202,            0.016925,          0.00087715,             0.85161,             0.70887,              0.7762,             0.50989,            0.027718,            0.022232,           0.0056158,            0.006271,            0.006271,            0.006271
                 115,            0.018089,            0.017115,          0.00089267,             0.89879,             0.69251,             0.76899,             0.50532,            0.028141,            0.022064,           0.0055383,            0.006238,            0.006238,            0.006238
                 116,            0.018202,            0.016752,          0.00080673,             0.91916,               0.669,             0.76628,             0.50274,            0.027645,            0.022126,           0.0053025,            0.006205,            0.006205,            0.006205
                 117,            0.018098,            0.016507,          0.00088664,             0.81745,             0.71534,             0.76889,             0.50126,            0.027881,            0.022643,           0.0052656,            0.006172,            0.006172,            0.006172
                 118,            0.017439,            0.016895,          0.00080719,             0.90561,             0.70561,             0.76441,             0.50466,             0.02798,            0.022148,           0.0053964,            0.006139,            0.006139,            0.006139
                 119,            0.018274,            0.016354,          0.00093538,             0.84948,             0.75995,             0.78562,                0.51,            0.027661,            0.022235,           0.0049428,            0.006106,            0.006106,            0.006106
                 120,            0.017512,            0.016522,          0.00092932,             0.87145,             0.72016,             0.75656,             0.49234,            0.027714,            0.022363,           0.0054928,            0.006073,            0.006073,            0.006073
                 121,            0.017785,            0.016476,          0.00081705,             0.92729,             0.69129,             0.78495,              0.5161,            0.027862,            0.022873,           0.0053226,             0.00604,             0.00604,             0.00604
                 122,            0.017941,            0.016937,          0.00092801,             0.91873,             0.69935,             0.76924,             0.50593,            0.027701,            0.022776,           0.0050722,            0.006007,            0.006007,            0.006007
                 123,            0.017713,            0.016531,          0.00089018,             0.88276,             0.74286,              0.7926,             0.52211,            0.027666,            0.022681,           0.0050214,            0.005974,            0.005974,            0.005974
                 124,            0.017125,            0.016227,          0.00083962,             0.87935,             0.70991,             0.78593,             0.52588,            0.027879,            0.022276,           0.0053377,            0.005941,            0.005941,            0.005941
                 125,            0.017252,            0.016057,          0.00080379,             0.79869,             0.76482,             0.79395,              0.5235,            0.027941,            0.022823,           0.0051379,            0.005908,            0.005908,            0.005908
                 126,             0.01724,             0.01549,          0.00080804,             0.81086,              0.7591,             0.77634,             0.50806,            0.028093,            0.022662,           0.0051846,            0.005875,            0.005875,            0.005875
                 127,            0.017233,            0.016353,          0.00086451,              0.8436,              0.7198,             0.77288,             0.50716,            0.027506,            0.021697,           0.0054734,            0.005842,            0.005842,            0.005842
                 128,            0.017656,            0.016799,          0.00081829,             0.82269,             0.76395,             0.78497,              0.5142,            0.027278,            0.022678,            0.005206,            0.005809,            0.005809,            0.005809
                 129,            0.017158,            0.016242,          0.00085345,             0.85932,             0.76411,             0.78547,             0.52323,            0.027499,            0.022697,           0.0050701,            0.005776,            0.005776,            0.005776
                 130,            0.017413,            0.017092,          0.00091297,              0.8305,             0.76483,             0.78541,             0.52318,            0.027655,            0.023188,           0.0052719,            0.005743,            0.005743,            0.005743
                 131,            0.017398,            0.016575,          0.00092861,             0.82926,             0.75973,             0.78229,             0.51979,            0.027731,             0.02261,           0.0059197,             0.00571,             0.00571,             0.00571
                 132,            0.016806,            0.016076,          0.00082309,             0.86922,             0.68611,              0.7692,             0.50391,            0.028141,            0.022804,           0.0055748,            0.005677,            0.005677,            0.005677
                 133,            0.018131,            0.016543,          0.00080923,             0.83592,             0.73807,             0.77165,             0.50777,            0.028127,            0.022477,           0.0055219,            0.005644,            0.005644,            0.005644
                 134,            0.017245,            0.016573,          0.00089305,             0.80423,             0.74308,             0.76962,              0.5192,            0.027091,            0.022774,           0.0056614,            0.005611,            0.005611,            0.005611
                 135,            0.016588,             0.01547,          0.00080396,             0.89855,             0.69597,             0.76807,              0.5166,            0.027443,            0.022955,           0.0054648,            0.005578,            0.005578,            0.005578
                 136,            0.017125,            0.016328,          0.00087911,             0.87359,             0.69901,             0.77268,             0.51377,            0.027349,            0.022939,           0.0057282,            0.005545,            0.005545,            0.005545
                 137,            0.016923,            0.016083,          0.00082157,              0.8402,             0.73416,             0.77137,             0.51657,            0.027805,            0.023735,           0.0058786,            0.005512,            0.005512,            0.005512
                 138,            0.016955,            0.016731,          0.00071315,             0.84119,             0.73976,             0.77644,             0.52203,             0.02746,            0.023206,           0.0052176,            0.005479,            0.005479,            0.005479
                 139,             0.01702,             0.01617,          0.00072471,             0.77504,             0.76385,             0.78057,             0.52495,            0.027329,            0.022502,           0.0050461,            0.005446,            0.005446,            0.005446
                 140,             0.01638,            0.015886,          0.00088809,             0.90734,             0.69335,             0.78336,             0.52818,            0.027315,            0.023122,           0.0050144,            0.005413,            0.005413,            0.005413
                 141,            0.016373,            0.016512,          0.00074084,             0.85361,             0.71175,             0.75525,              0.5026,            0.027445,            0.023209,           0.0058896,             0.00538,             0.00538,             0.00538
                 142,            0.016428,            0.015598,          0.00061798,             0.90658,             0.69757,             0.76463,             0.51288,            0.027549,            0.023311,           0.0058274,            0.005347,            0.005347,            0.005347
                 143,            0.016287,             0.01629,          0.00068374,             0.89155,              0.6894,             0.77518,             0.51065,            0.027534,            0.023092,            0.005615,            0.005314,            0.005314,            0.005314
                 144,            0.016992,            0.016553,          0.00072091,             0.92164,             0.65598,             0.74157,             0.50074,            0.027625,            0.023941,           0.0063346,            0.005281,            0.005281,            0.005281
                 145,            0.016216,            0.015544,          0.00079005,              0.8975,             0.67752,             0.74228,             0.48676,            0.027732,            0.024004,           0.0062101,            0.005248,            0.005248,            0.005248
